Month-Year,SET,log-SET,gmean-SET,scaled-SET,quarter
2015-03-01,2.11,0.7466879474879751,2.064755970514957,1.0219811119972357,3.0
2015-04-01,2.13,0.7561219797213337,2.064953624352482,1.0315989058352357,3.0
2015-05-01,2.03,0.7080357930536959,2.064845489647113,0.9830729252510729,3.0
2015-06-01,2.04,0.712949807856125,2.064769050151482,0.9879673855638664,3.0
2015-07-01,1.96,0.6729444732424258,2.0644412694916148,0.9492587075809782,2.0
2015-08-01,1.84,0.6097655716208943,2.063719192459172,0.8912823179770645,2.0
2015-09-01,1.8,0.5877866649021191,2.062864344911138,0.8722116877999674,2.0
2015-10-01,1.86,0.62057648772511,2.0622192928265086,0.9016589018993991,2.0
2015-11-01,1.82,0.598836501088704,2.0614433348648262,0.8825443571064069,2.0
2015-12-01,1.74,0.5538851132264376,2.060394177021217,0.8440687990650473,1.0
